p_id,p_name,p_categories,p_id_shop,p_shop_name,p_brand,p_day_created,p_sold_quantity,p_original_price,p_current_price,p_discount_rate
104681239,"[MyJae x Toyal] Giấy bạc kháng khuẩn 10m, giấy bạc dán bếp, giấy bạc nướng thực phẩm, giấy bạc lót nồi chiên không dầu",Màng nhôm,190794.0,MyJae Flagship Store,MyJae,564.0,1555,99000,43000,57
149617968,Thùng đựng gạo thông minh M&L Royalcare 6068 - bao gồm khay đựng ngũ cốc - chống ẩm mốc côn trùng - đồ gia dụng tiện ích,Khác,250596.0,ML Official Store,M&L,384.0,406,516000,329000,36
69909973,"BỘ LAU NHÀ THÔNG MINH TỰ VẮT BLNEC hai ngăn vắt và giặt, xả nước tiện lợi ở đáy thùng, bông lau tĩnh điện MICRO FIBER 33cm có hai đầu móc chắc chắn, nắp thùng dễ tháo rời vệ sinh",Dụng cụ lau nhà khác,148298.0,SAGOKER Official Store,OEM,814.0,1982,199999,199999,0
121396300,"Dây rút nhựa 10cm ,15cm, 20cm, 25cm, 30cm ( Khoảng 80 sợi/bịch )",Khác,8084.0,Nature Beauty,OEM,484.0,54,6700,6700,0
56336206,Mền lông cừu xám cao cấp A - 1m8x2m,Chăn,2443.0,Shop Ánh Sao,A,933.0,1223,180000,162500,10
143002904,"Ổ ĐIỆN ĐA NĂNG THÁP T8/T12 - Sử dụng Cắm nồi chiên không dầu, nồi lẩu mini , lẩu điện an toàn 4 Cổng USB -17W- 8/12 Ổ Điện chịu tải 3600W  ",Ổ cắm,692.0,Cửa hàng Babyhop,Shoptida,406.0,635,479000,479000,0
27609461,"Dụng cụ thông tắc bồn cầu, cống bằng khi nén áp lực siêu mạnh",Bàn chải,267549.0,SHOPNHIMCUNG,OEM,1230.0,1,177900,177900,0
144203236,Túi rác miệng bằng Parroti Envi - 1kg/3cuộn - màu đen,Túi đựng rác,96639.0,Parroti Store,Parroti,401.0,1188,75000,36000,52
183907622,"Cây Lăn Bụi Quần Áo, Ghế Sofa - Tặng Kèm 2 lõi lăn",Cây lăn bụi,108828.0,Tiện ích 1708,PEAFLO,219.0,352,85000,48200,43
194125023,Khăn tắm sợi tre MORI xuất Nhật cao cấp 60x120cm,Khăn,299742.0,Khăn sợi tre Mori,OEM,147.0,291,148000,88200,40
696495,Ổ Cắm Điện 4 Lỗ 3 Chấu 3m Philips SPN1348WB/74 (2500W),Ổ cắm,1.0,Tiki Trading,Philips,2020.0,823,329000,290000,12
6710595,Bộ 10 móc treo dán tường chịu lực 10kg,Nhà Cửa - Đời Sống,134133.0,An Vũ Techcom,OEM,1529.0,22,9000,9000,0
162577287,"Cuộn Dây 5m/10m Đèn LED Trang Trí RGB 5050 Strip Light miDoctor, Quấn Cây Chống Nước, Trang Trí Phòng, Dán Tường, Bàn Máy Tính, Tạo Không Gian Quay Video Tiktok, Chụp Ảnh, Kèm Remote 44 Phím",Đèn khác,37431.0,Amalife,miDoctor,321.0,449,220000,122000,45
1400785,Gối Memory Foam 50D Hình Dáng Thường Lock&Lock HLW112 (50 x 30 cm) - Trắng,Nhà Cửa - Đời Sống,1.0,Tiki Trading,LocknLock,1804.0,3969,439000,218000,50
165346784,Khăn gội sợi tre Bamboo&Love 35x75cm mềm mại kháng khuẩn siêu thấm hút an toàn cho da ngay cả với trẻ sơ sinh,Khăn,267574.0,bamboo and love,OEM,310.0,1946,32900,32400,2
7635008,Bộ 2 cuộn túi hút chân không một mặt nhám rộng,Nhà Cửa - Đời Sống,179711.0,ĐIỆN MÁY HTG,OEM,1503.0,866,60000,60000,0
198219660,"Bộ chuyển đổi ổ cắm 3 chấu thành 2 chấu, phích cắm chuyển đổi 3 chấu tiêu chuẩn US, EURO, UK, AUST phù hợp với hầu hết các tiêu chuẩn ổ cắm của các quốc gia - Hàng chính hãng, giao màu ngẫu nhiên",Nhà Cửa - Đời Sống,163615.0,HIBARWELL,BARWELL,105.0,779,35000,30000,14
55365176,0.5kg túi zipper chỉ đỏ đựng thực phẩm,Nhà Cửa - Đời Sống,19256.0,Công ty TNHH LPS VINA,Túi ni lông tự phân hủy sinh học GIMEX II,952.0,1374,52000,52000,0
181449675,"Ổ cắm hẹn giờ Điện Quang ĐQ ESK MT03 WR 13 ( Điều chỉnh cơ, 1 lỗ - 3 chấu, trắng – đỏ )",Ổ cắm,17490.0,Điện Quang Official Store,Điện Quang,230.0,107,163700,115000,30
59387881,Bộ Ga Gối Cotton Tici Kẻ LIDACO Cao Cấp - Caro Xanh - Tặng 01 Vỏ Gối Ôm,Bộ ga,43482.0,Lidaco Official Store,LIDACO,871.0,1059,230000,189000,18
73550275,"Cây chà sàn nhà tắm cao cấp 2 trong 1, chổi cọ sàn và gạt nước - Kitimop-Z1",Bàn chải,158587.0,Kitimop Official Store,Kitimop,763.0,1666,285000,149000,48
52582326,Đèn LED Rèm Treo Ngoài Trời Chống Thấm Nước - Nhiều Kích Cỡ,Đèn khác,291080.0,ShopAnZ,OEM,996.0,15,79999,79999,0
186625954,"Giỏ Đựng Miếng Rửa Chén, Khay Để Đồ Rửa Chén Bát Cao Cấp Parroti Tidy",Kệ nhà bếp,96639.0,Parroti Store,Parroti,201.0,873,100000,54100,46
134649466,"Bình Nước Giữ Nhiệt, Ấm Pha Trà 2 Lớp Cách Nhiệt Inox 304 Không Gỉ Dung Tích 880ml BGN21",Bình giữ nhiệt,146174.0,HOÀNG HÀ 888,TAKIHA,435.0,215,400000,200000,50
74307763,Chảo Wok Lock&Lock Handycook LHD1165 Có Tay Cầm 15.5cm - Màu Xám,Nhà Cửa - Đời Sống,38510.0,JoyMall LocknLock Chính Hãng,LocknLock,749.0,45,242000,139000,43
54622263,Chảo chiên chống dính đáy từ Tefal So Chef G1350296 21cm (Đỏ) - Công nghệ Thermor-spot cảnh báo nhiệt - Hàng chính hãng,Chảo các loại,14865.0,Gia dụng Tín Phong,Tefal,967.0,139,344000,262888,24
781987,Gối Memory Foam 50D Lock & Lock HLW114 (61 x 34 x 10 cm),Gối các loại,223003.0,Cửa Hàng Thế Giới Nhà Bếp Việt,LocknLock,1974.0,0,419000,419000,0
578967,Chảo Đá Chống Dính Siêu Bền Sunhouse SBD28 28cm,Nhà Cửa - Đời Sống,1.0,Tiki Trading,Sunhouse,2132.0,8162,430000,267000,38
141246639,Hộp giữ nhiệt đựng đồ ăn có tay cầm Handle Food Jar LocknLock 700ml,Hộp đựng thực phẩm,38510.0,JoyMall LocknLock Chính Hãng,LocknLock,412.0,11,800000,449000,44
119195755,"Bộ lau nhà tự vắt thông minh, chổi lau nhà 360 độ, lau sạch khô nhanh - Parroti ProMax PX01",Dụng cụ lau nhà khác,96639.0,Parroti Store,Parroti,499.0,2387,849000,495000,42
46202190,Combo nhiều túi lưới giặt đồ cho máy giặt bảo vệ quần áo chống biến dạng chất lượng tốt dây kéo lưới mịn Polyester,Túi giặt,107004.0,Dolare,OEM,1097.0,16,42000,42000,0
185910176,Giấy Nến Vàng Lót Nồi Chiên Không Dầu Sạch Sẽ Tiện Dụng An Toàn Cho Sức Khỏe - 1 set 50 Tờ,Phụ kiện nhà bếp khác,151652.0,Jodily StarHome HP,Jodily StarHome,205.0,1036,85000,65000,24
1325531,Combo 10 Cặp Nút Tai Chống Ồn 3M 1100 - Cam,Nhà Cửa - Đời Sống,7448.0,SHOP MINH DƯƠNG - PHÂN PHỐI THIẾT BỊ BẢO VỆ HÔ HẤP,3M,1818.0,100,52000,52000,0
145311310,"Chăn chần Amando Promo 140x200cm thoáng mát, độ bền cao, không nhăn (Giao màu ngẫu nhiên)",Chăn,9596.0,Vua Nệm Official Store,Amando,399.0,1447,380000,229000,40
41227454,Combo 30 móc treo quần áo Prota,Móc treo,1.0,Tiki Trading,Prota,1148.0,66,75000,64000,15
119030223,"Keo Dán Giày, Gỗ, Nhựa, Sứ Siêu Dính Chống Thấm Đa Năng Deli - 7Ml / 20Ml - 7140 / 7149 ",Khác,3644.0,Hoành Gia store,Deli,502.0,13,13500,13500,0
112760341,"Thùng rác treo tủ bếp có nắp đậy thông minh, thùng rác treo tường dán tường, có thanh trượt cửa bếp – Parroti Bin BN02",Nhà Cửa - Đời Sống,96639.0,Parroti Store,Parroti,539.0,1871,299000,185000,38
186904357,"Bình nước cute, bình nước cho bé có quai đeo nắp bật ống hút mềm mại dung tích 620ml - Tặng kèm sticker cực cute",Bình đựng nước,293357.0,DoDiDu,OEM,198.0,15,130000,108000,17
127031393,Ca nước giữ nhiệt LocknLock Metro Mug LHC4219 475ml,Bình giữ nhiệt,189219.0,JA STORE,LocknLock,460.0,156,506000,268000,47
181909422,Chảo Sâu Lòng Suit LocknLock CSU1225PIK – 22cm - Màu Pink,Chảo các loại,1.0,Tiki Trading,LocknLock,229.0,198,677000,336000,50
75614459,"Thùng rác treo tủ bếp có nắp đậy thông minh, thùng rác treo tường dán tường, có thanh trượt cửa bếp – Parroti Bin BN01/BIN01",Nhà Cửa - Đời Sống,96639.0,Parroti Store,Parroti,727.0,5812,299000,189000,37
78632653,"Vòi xịt vệ sinh 2 trong 1, hai chế độ phun nước, chống rát, chống bỏng",Nhà Cửa - Đời Sống,77480.0,Waternymph Official Store,Waternymph,674.0,1510,129000,86000,33
48510374,Combo 300 Túi Lọc Rác Siêu Tiện dụng cho Bồn rửa Chén bát,Nhà Cửa - Đời Sống,8437.0,LATIMAX - Gia Dụng 5 Sao,Goldseee,1058.0,2084,200000,129000,36
82270329,"Giường ngủ gỗ thông gấp gọn tặng kèm đệm, có 5 kích thước chiều ngang 60cm - 80cm - 1m - 1m2 - 1m5",Nội thất phòng ngủ khác,244627.0,Toriko mart,OEM,660.0,0,5989000,5989000,0
206485076,Hương nhang sạch Dương Minh nhang 20cm và 30cm 100% thành phần tự nhiên các loại nhang Cam Sả nhang Bồ Kết nhang Bắc nhang Thảo Mộc nhang Quế nhang Khuynh Diệp và Trầm Hương cao cấp,Nhà Cửa - Đời Sống,245287.0,Nhang sạch Dương Minh,Dương Minh Since 1984,44.0,827,55000,35000,36
121162213,Set 10 Móc Treo Quần Áo Người Lớn Jodily inox 304 Sáng Bóng Bền Mãi Với Thời Gian,Móc treo,151652.0,Jodily StarHome HP,Jodily StarHome,485.0,1041,150000,136000,9
157060310,Kem Đánh Bóng Đồ Gỗ Beewax Đa Năng Sáp Ong Đánh Bóng Làm Mới Nội Thất Sáp Tự Nhiên Làm Bóng Bàn Ghế Gỗ Tủ Gỗ Sàn Gỗ- Hàng Loại 1 Chính Hãng ,Hóa chất,203034.0,Gia Dụng Trí Vũ,MINIIN,361.0,43,38000,38000,0
126725438,Chiếu ngủ văn phòng (thương hiệu GINGOOD),Chiếu,9926.0,Goo Shop,GINGOOD,461.0,2347,41000,41000,0
165404269,Khăn tắm sợi tre Bamboo&Love 60x120cm mềm mại kháng khuẩn siêu thấm hút an toàn cho da ngay cả với trẻ sơ sinh,Khăn,267574.0,bamboo and love,OEM,309.0,1681,89000,87600,2
204430264,"Cây chà sàn, chổi cọ sàn và gạt nước 2 trong 1, cọ sạch khe hẹp và góc tường – Parroti Easy ES03",Bàn chải,96639.0,Parroti Store,Parroti,60.0,125,129000,79000,39
73785488,"Bộ 3 nồi inox 4 đáy Nagakawa NAG1306 (16cm, 20cm, 24cm) - Quai mạ vàng - Dùng trên mọi loại bếp - Hàng Chính Hãng",Nhà Cửa - Đời Sống,1.0,Tiki Trading,Nagakawa,758.0,1497,1000000,455000,55
146887829,"Đèn Pixar, Đèn Bàn Học Chống Cận Thị, Đèn Đọc Sách LED, Đèn Làm Việc Bảo Vệ Mắt, đèn học để bàn, đèn học cho học sinh sinh viên, đèn trang trí decor - Hàng Chính Hãng dododios",Đèn bàn,248883.0,DoDoDios Official Store,dododios,392.0,992,250000,141000,44
198295325,"Nồi hấp trong lò vi sóng LocknLock bằng nhựa , 1.2L - màu xám - LMW123",Xửng hấp,1.0,Tiki Trading,LocknLock,104.0,95,231000,115000,50
138507381,Chai xịt chuột thái land rat off,Dụng cụ diệt côn trùng khác,193023.0,Bờm Boutique,OEM,421.0,1171,48990,48990,0
72332230,"GỐI CHỮ U CAO SU NON - GỐI TỰA CỔ CHO DÂN VĂN PHÒNG, LÁI XE, DU LỊCH",Gối các loại,298269.0,ThuyDungShop2002,OEM,790.0,1,99000,99000,0
197164608,COMBO 100 Túi lọc rác bồn rửa chén bát dạng lưới tự phẩn hủy - Túi lọc rác siêu dai đầu có chun cố định chống tắc nghẽn ống JYoohome - Hàng Chính Hãng,Phụ kiện nhà bếp khác,249634.0,Homebox Store,JYooHome,118.0,378,50000,25000,50
195980111,Bình giữ nhiệt LocknLock LHC3275 - 490ML - Hàng chính hãng,Bình giữ nhiệt,1.0,Tiki Trading,LocknLock,133.0,318,490000,243000,50
67937873,Tấm bảo vệ nệm Everon White,Nhà Cửa - Đời Sống,81485.0,ĐẠI LÝ NỆM ĐỨC LỢI,Everon,838.0,379,370000,364000,2
96806548,"Gối tựa lưng ghế văn phòng hình thú giúp không đau lưng, chiếc gối sẽ làm bạn thoải mái và dễ chịu trong lúc ngồi làm việc",Gối các loại,67869.0,Zen,SHOFUKA,595.0,917,227000,199000,12
183057936,Set 50 khuôn giấy nến vàng thấm dầu lót nồi chiên không dính,Phụ kiện nhà bếp khác,20367.0,VI TÍNH NAM TRUNG HẢI,OEM,224.0,53,17395,17395,0
116726951,"Gối cao su non công thái học chống đau vai ngáy, ngủ ngáy, hỗ trợ ngủ nhanh EMA- Thiết kế riêng biệt cho tư thế nằm ngửa và nằm nghiêng",Gối các loại,18299.0,Gối nêm Hi-Sleep Store,Ema,517.0,1272,1178000,589000,50
195469953,Súng Bắn Keo (Cỡ Lớn/Nhỏ) Kèm 10 Keo Nến Silicon,Súng bắn keo,17480.0,Ghế Nam Việt,NAVIVU,132.0,178,89000,89000,0
137671794, Cân Tiểu Ly Nhà Bếp Chống Nước Cao Cấp Khoảng Chính Xác 1g - 5kg ,Cân nhà bếp,151652.0,Jodily StarHome HP,Jodily StarHome,425.0,801,295000,185000,37
73116895,Găng tay nướng bánh cách nhiệt Baking Gloves ,Nhà Cửa - Đời Sống,97441.0,Luckky Shop,OEM,776.0,35,183000,183000,0
194465292,Bình giữ nhiệt LocknLock DIY Strap Tumbler LHC3283 350ml,Bình giữ nhiệt,1.0,Tiki Trading,LocknLock,145.0,242,489000,238000,51
51554889,"Ron Dán Che Khe Cửa ,Chân Cửa Chống Gió Lùa, Chống Bụi Và Chống Côn Trùng - Hàng Chính Hãng Cuộn 2m",Khác,142623.0,LEDANTA,3M,1011.0,97,69000,27000,61
198214329,"Combo 2 bộ chuyển đổi 3 chấu thành 2 chấu phích tròn Barwell - Chính hãng, giao màu ngẫu nhiên",Nhà Cửa - Đời Sống,163615.0,HIBARWELL,BARWELL,105.0,304,50000,45000,10
172812201,"Câu đối tết.Quà tặng ông bà,cha mẹ,bạn bè,đối tác.Quà tết,tranh thư pháp trang trí tết",Các loại tranh khác,251374.0,Thư pháp Văn Công Nhựt,OEM,282.0,51,119000,119000,0
66703486,Bộ Cây Lau Nhà 360 Độ Tự Vắt Thông Minh Đa Năng Xoay 2 Vách Ngăn Cao Cấp,Dụng cụ lau nhà khác,293821.0,Store Hương Nguyễn,OEM,846.0,0,255000,255000,0
50294624,"Lưới Đèn LED Chống Nước Trang Trí Ngoài Trời Cho Giánh Sinh, Tiệc, Lễ Tết - Nhiều Kích Cỡ",Đèn khác,17480.0,Ghế Nam Việt,OEM,1023.0,627,119000,119000,0
90531871,"Đèn Pixar, Đèn Bàn Học Chống Cận Thị, Đèn Đọc Sách, Đèn Làm Việc Bảo Vệ Mắt - Hàng Chính Hãng Moontronics MT01",Đèn bàn,97355.0,Future Store,Moontronics,632.0,3028,190000,169000,11
54485029,Đèn Bàn Học Đọc Sách LED Chống Cận 03 Chế Độ Ánh Sáng Bảo Vệ Mắt Có Hộp Bút Và Giá Để Điện Thoại eLights,Nhà Cửa - Đời Sống,97355.0,Future Store,eLights,965.0,1459,220000,189000,14
51662145,"Keo dán siêu dính X2000 (50g) dán gỗ, sắt, sứ, kim loại đa năng",Khác,134133.0,An Vũ Techcom,OEM,1010.0,218,20897,20897,0
134621577,Bộ Dao 7 Món Lock&Lock CKK301,CHƯƠNG TRÌNH KHUYẾN MẠI KHÁC,1.0,Tiki Trading,LocknLock,435.0,5288,2657000,1319000,50
116811832,Cốc Giữ Nhiệt Coffeeholic Inox 304 Dung Tích 510ml Cao Cấp Kiểu Dáng Hàn Quốc Cầm Tay Sang Trọng BNG07,Ly,146174.0,HOÀNG HÀ 888,TAKIHA,517.0,1368,220000,110000,50
94847014,Nến thơm trang trí phong cách hoa khô thảo mộc,Nến trang trí & Phụ kiện,159301.0,Thế giới mùi hương tự nhiên,Citta,608.0,562,180000,180000,0
59259444,Mùng chụp tự bung cao cấp FUNU - Màn chống muỗi thông minh - Hàng chính hãng (Sản xuất tại Việt Nam),Phụ kiện phòng ngủ khác,134154.0,Funu Home,FuNu,870.0,1322,190000,175000,8
200762341,Cốc Giữ Nhiệt Ly Giữ Nhiệt Inox 304 Có Ống Hút Ly Uống Coffee 600ml,Nhà Cửa - Đời Sống,17480.0,Ghế Nam Việt,OEM,84.0,7,199000,199000,0
181909427,Nồi 2 Tay Cầm Suit LocknLock - Màu Pink,Nồi các loại,1.0,Tiki Trading,LocknLock,229.0,223,1112000,524000,53
71005991,Bình xịt dầu Lock&Lock 100ml kèm phểu và cọ rửa - CKO109,Nhà Cửa - Đời Sống,1.0,Tiki Trading,LocknLock,806.0,3671,174000,86000,51
580040,Chảo Đá Chống Dính Siêu Bền Sunhouse SBD24 24cm,Chảo các loại,1.0,Tiki Trading,Sunhouse,2129.0,140,290000,211000,27
119112667,Combo 2 Miếng Lau Nhà Parroti ProMAX PAD-PX01 - Kích Thước 38 x12 CM,Chổi,96639.0,Parroti Store,Parroti,502.0,833,145000,85000,41
67932480,Topper Everon White,Phụ kiện nệm,81485.0,ĐẠI LÝ NỆM ĐỨC LỢI,Everon,838.0,1369,680000,669000,2
59500188,Gối cổ chữ U cao su non Nice Food,Gối các loại,298269.0,ThuyDungShop2002,OEM,868.0,1,66000,66000,0
171797241,"{XẢ KHO} Cây Lau Nhà Thông Minh, Tự Động Tách Nước Bẩn, Tự Động Vắt Khô, Xoay 360 độ Daichipro DCP 5SM ",Chổi,56430.0,Máy tính Bảo Ngọc,	OEM,285.0,116,539000,539000,0
57999394,Bộ Ga Gối Cotton Đũi Tici LIDACO Cao Cấp - Xanh Mint - TẶNG 01 VỎ GỐI ÔM,Bộ ga,43482.0,Lidaco Official Store,LIDACO,904.0,1459,229000,209000,9
72904497,Kệ Nhà Tắm Kèm Nhả Kem Đánh Răng Tự Động 2 Cốc OENON Lắp Đặt Dán Tường,Kệ nhà tắm,72734.0,OENON,OENON,778.0,1383,350000,179000,49
197412247,[ TikiNow giao hàng ] Ghế chỉnh dáng ngồi đúng Roichen - Hàn Quốc. Sản phẩm dành cho Nam. Nhập khẩu Hàn Quốc (Made in Korea). Hàng chính hãng Roichen,Nhà Cửa - Đời Sống,101716.0,GIA DỤNG TIỆN ÍCH MINH NGỌC,Roichen,116.0,257,898000,808000,10
156165766,Ổ Cắm Du Lịch Đa Năng Thông Minh Phích Cắm Chuyển Đổi Bugu HHT931 - Hàng Chính Hãng,Ổ cắm,160736.0,Love Me,Bugu,362.0,328,129000,119970,7
31206755,Hộp 40 viên pin Maxell AAA,Pin tiểu,20367.0,VI TÍNH NAM TRUNG HẢI,Maxell,1216.0,80,51700,51700,0
88241130,"Khăn trải bàn nhựa PVC không thấm nước, khăn trai bàn có hoạ tiết đẹp phù hợp với mọi nhà",Phụ kiện phòng ăn khác,67869.0,Zen,SHOFUKA,642.0,1322,35000,35000,0
72708146,Chảo nướng BBQ gang chống dính,Chảo các loại,271314.0,CUỐI TUẦN,OEM,784.0,0,119000,119000,0
152018784,"Ổ Cắm Điện Đa Năng CubeZ  Sử dụng Cắm nồi chiên không dầu, nồi lẩu mini, lẩu điện an toàn 3 Cổng USB/Type C - 4 Ổ Điện chịu tải 2500W  ",Ổ cắm,692.0,Cửa hàng Babyhop,Shoptida,358.0,889,350000,350000,0
59401658,"Cuộn Đèn LED Trang Trí Quấn Cây RGB Siêu Sáng, Dài 5M Kèm Remote 44 Phím",Đèn khác,183099.0,Ngoc LinhStore,OEM,868.0,1,118000,118000,0
2127549,Bình Đựng Dầu Với Nắp Mở Tự Động Lock&Lock CKO101BLK (550ml),Hũ,38510.0,JoyMall LocknLock Chính Hãng,LocknLock,1701.0,664,241000,139000,42
200960836,"Dây Đèn Led Fairy Light Trang Trí Giáng Sinh Biểu Tượng Cây Thông, Người Tuyết, Ông Già Noel - Chính Hãng NAVIVU",Đèn khác,17480.0,Ghế Nam Việt,NAVIVU,82.0,121,79000,79000,0
184126392,"Bình giữ nhiệt 450ml kèm cốc đẹp lõi INOX 304 cao cấp giữ nhiệt tới 8 tiếng chống tràn có cốc uống, có thể dùng làm quà tặng độc đáo",Bình giữ nhiệt,294446.0,MỸ PHẨM BĂNG TUYẾT,OEM,218.0,43,178000,178000,0
109654810,"Bình xịt tưới cây MONROVIA 2 lít, phun sương tưới cây cảnh, vòi dài, tặng vòi ngắn, màu xanh, tiêu chuẩn Châu Âu",Nhà Cửa - Đời Sống,54962.0,Docneem Official,Monrovia,551.0,849,155000,155000,0
54644755,"Áo bọc bàn để ủi quần áo, nhiều họa tiết - Áo trùm bàn ủi đồ, chọ size theo ý, giao mẫu ngẫu nhiên+ Tặng kèm hình dán",Phụ kiện giặt ủi khác,56243.0,SOTAGO,ST SOHOGO,966.0,818,59000,59000,0
68053069,"Gối Nằm Lông Vũ Thuần Việt Mircrofiber Cao Cấp 100% Cotton Thoáng Mát, Mềm Mịn, Có Khả Năng Thấm Hút Mồ Hôi Tốt",Nhà Cửa - Đời Sống,56226.0,NỆM THUẦN VIỆT,Nệm Thuần Việt,834.0,2162,383000,159000,58
123531334,"Bộ 2 chảo chống dính đáy từ Tefal So Chef dùng cho mọi loại bếp (chảo 24cm, 28cm) - Hàng chính hãng",Nhà Cửa - Đời Sống,121435.0,Tefal Official Store - Chính hãng,Tefal,476.0,526,1229000,789000,36
203220338,Bộ 2 Khăn Cotton TIKILabel 40 x 80cm,Khăn,1.0,Tiki Trading,TIKILabel,68.0,39,188000,149000,21
195951151,"Máy Xay Tỏi Ớt Bằng Pin Sạc VinBuy Tiện Lợi, Xay Đồ Đa Năng Xay Đồ Ăn Dặm Cho Bé Với 3 Lưỡi Dao Thép Không Gỉ, Dung Tích 100ml, 250ml – Hàng Chính Hãng",Dụng cụ xay,109746.0,VinBuy,VinBuy,132.0,63,299000,152600,49
36300228,"Bộ Móc treo chữ S, có 3 size chọn lựa",Móc treo,52826.0,KOREA WIND 888,OEM,1177.0,197,21400,21400,0
173732608,"Combo Khăn Lau Đa Năng 2 Mặt Siêu Thấm , Khăn Lau Bếp , Khăn Lau Kính , Khăn Lau Chén Bát , Khăn Lau Tay , Khăn Lau Ô Tô PaKaSa ",Phụ kiện nhà bếp khác,137411.0,Phụ Kiện Store 76,PaKaSa,275.0,538,53000,48000,9
134419412,Túi Đựng Thực Phẩm Tự Hủy Sinh Học 20cm x 30cm (120 túi/cuộn),Túi,184599.0,Mộc Nhân Farm,OEM,435.0,0,15900,15900,0
210458939,"Đĩa Giấy Bạc Lót Nồi Chiên Không Dầu, Khay Bạc Nướng Thực Phẩm (Nhiều Cỡ)",Phụ kiện nhà bếp khác,17480.0,Ghế Nam Việt,NAVIVU,17.0,13,25000,25000,0
