p_categories,p_brand,p_day_created,p_sold_quantity,p_original_price,p_discount_rate
151,150,512.0,-0.3884206637332115,270000,0
149,192,951.0,-0.29683284766226764,219000,0
94,235,708.0,0.0175361426352964,35000,3
127,192,735.0,-0.39337135649380306,65999,0
7,214,1569.0,-0.37171207566621495,147000,0
81,192,643.0,-0.31354143572926413,99000,0
25,192,257.0,-0.3779004416169544,290000,5
30,284,280.0,-0.30735306977852467,300000,35
142,253,194.0,-0.34695861186325716,940000,14
113,192,679.0,-0.19348713628491881,88000,0
90,192,1010.0,-0.1433613720839293,450000,0
151,278,1056.0,-0.08890375171742212,390000,19
23,141,196.0,-0.33025002379626067,285000,37
33,52,1313.0,0.058998194505250706,199000,36
9,179,174.0,-0.20215084861595406,15000,0
98,143,606.0,-0.059818431748946715,245000,39
84,240,2129.0,0.6376104108993893,180000,34
143,192,370.0,-0.27207938385930985,149000,6
126,260,1047.0,-0.09509211766816157,95000,17
59,192,240.0,-0.30859074296867256,189000,0
122,156,237.0,-0.24794475665142598,171000,51
84,192,74.0,-0.2801242595952711,68000,22
80,192,1057.0,-0.3624295267401058,176698,5
50,299,214.0,-0.3432455922928135,12000,0
63,1,250.0,-0.22876082220413368,380000,0
11,164,188.0,-0.32034863827507754,35000,0
4,22,800.0,0.1815278403298918,1899000,49
84,65,1688.0,1.0540874393841542,691000,32
141,192,404.0,-0.27517356683467953,100000,0
2,145,887.0,0.4928026476520861,399000,13
16,60,421.0,-0.38780182713813754,24000,0
7,155,133.0,-0.35500348759921846,996000,52
84,211,1140.0,0.5138430918846002,499000,46
47,5,311.0,-0.25970265195783093,180000,10
23,177,314.0,-0.3593353437647361,350000,75
132,145,469.0,-0.0028854650021437832,39000,3
59,192,105.0,-0.28755029873615845,39000,26
22,202,477.0,-0.3531469778139966,500000,31
92,192,231.0,-0.29002564511645423,47000,50
35,29,289.0,-0.2683663642888662,40000,33
152,249,819.0,-0.3352007165568522,80000,0
126,119,968.0,0.031769384321997135,150000,52
44,133,415.0,-0.3228239846553733,169000,5
68,156,252.0,-0.27826774981004926,150000,0
118,86,826.0,-0.30116470382778526,215000,0
61,192,1171.0,-0.3834699709726199,68000,0
122,119,919.0,-0.017118706688844517,32000,13
84,240,1512.0,-0.39337135649380306,819000,0
3,117,467.0,-0.1644018163164434,169000,5
141,192,1161.0,-0.3915148467085812,44000,0
127,291,732.0,2.556622692223692,120000,35
123,192,439.0,-0.18544226054895754,55000,45
84,206,2136.0,1.3529855148048697,560000,21
47,291,1140.0,0.2755910027811314,200000,28
127,220,658.0,0.0478591357939197,169000,36
114,45,551.0,-0.2510389396267957,139000,7
144,192,187.0,-0.35624116078936635,39900,0
84,197,1189.0,0.007015920519039335,88000,0
118,179,187.0,-0.27084171066916196,149000,0
119,196,359.0,-0.3624295267401058,49900,42
84,192,455.0,-0.3779004416169544,197998,9
46,90,462.0,-0.02887660199524947,35000,0
57,192,24.0,-0.3673802195006973,199000,25
59,77,43.0,-0.3580976705745882,80000,0
53,190,170.0,-0.3723309122612889,59000,11
63,192,558.0,-0.3908960101135073,405000,7
6,6,303.0,-0.27517356683467953,400000,50
47,191,807.0,-0.006598484572587453,262000,58
84,291,986.0,0.6382292474944632,115000,25
127,284,105.0,-0.2776489132149753,130000,40
62,175,523.0,-0.24856359324649993,139000,0
84,182,1210.0,0.3795555507535542,495000,31
104,168,984.0,1.3338015803575773,50220,0
149,288,225.0,-0.2949763378770458,150000,0
113,192,656.0,0.0014463911633738312,79000,0
149,192,862.0,-0.3500527948386269,86300,0
62,192,91.0,-0.3871829905430636,45899,0
118,192,1066.0,0.4445333932363184,186000,68
118,192,937.0,-0.3667613829056234,45000,0
84,12,893.0,1.3628869003260526,250000,33
115,84,1885.0,0.00763475711411328,350000,8
128,112,231.0,-0.30735306977852467,229000,35
68,87,65.0,-0.38903950032828544,180000,3
92,173,603.0,-0.03011427518539736,85000,0
84,192,1301.0,-0.360573016954884,31000,0
94,45,443.0,-0.25722730557753515,123000,0
84,192,207.0,-0.33148769698640856,199000,0
43,179,144.0,-0.3228239846553733,29000,0
151,150,512.0,-0.3859453173529157,495000,0
85,16,230.0,-0.37851927821202835,109000,0
126,260,1047.0,0.6592696917269774,68000,43
137,192,863.0,-0.3927525198987291,122000,8
136,192,463.0,-0.3791381148071023,35000,0
57,192,375.0,-0.017737543283918463,25000,0
132,192,699.0,-0.3512904680287748,60000,4
84,50,1338.0,-0.35747883397951424,120000,34
84,255,667.0,1.3003844042235844,989000,36
21,240,2129.0,-0.39213368330365517,148000,0
142,192,58.0,-0.35500348759921846,649000,42
43,198,121.0,-0.3364383897470001,189000,16
37,192,525.0,-0.39337135649380306,30000,0
20,145,209.0,-0.24299406389083442,289000,28
141,91,1490.0,0.7564270371535867,55000,0
84,198,582.0,-0.025782419019879745,269000,34
141,26,829.0,-0.10313699340412286,249000,20
47,192,723.0,-0.1229397644464891,199000,0
141,91,1280.0,0.505179379553565,65000,0
127,192,827.0,-0.2881691353312324,189000,0
151,298,481.0,-0.3686178926908452,170000,0
84,213,1160.0,0.5862469735082518,60000,13
97,192,396.0,-0.26403450812334855,95000,8
21,182,155.0,-0.3871829905430636,400000,21
116,192,894.0,-0.38532648075784176,17000,0
120,192,90.0,-0.36181069014503187,99000,6
6,219,638.0,-0.2151464171125069,150000,0
16,51,117.0,-0.3791381148071023,125000,18
81,112,1371.0,-0.1860610971440315,249000,26
126,192,1258.0,-0.36490487312040154,150000,27
2,179,230.0,-0.33581955315192613,175000,0
97,292,1092.0,-0.1520250844149645,78000,27
84,192,996.0,-0.3859453173529157,18168,0
84,192,951.0,-0.3884206637332115,18100,0
84,192,974.0,-0.39213368330365517,25000,0
84,290,250.0,-0.3859453173529157,119000,0
128,192,1208.0,-0.3580976705745882,27900,0
131,185,779.0,-0.3252993310356691,99000,0
4,215,352.0,-0.07157632705535168,1600000,44
6,192,805.0,-0.33025002379626067,550000,0
7,243,448.0,-0.0994239738336792,250000,52
64,193,236.0,-0.3500527948386269,550000,48
7,155,435.0,-0.12046441806619332,592000,51
84,192,793.0,0.00887243030426117,593000,36
74,177,547.0,0.45195943237720576,119000,50
97,12,250.0,-0.3748062586415847,65000,48
59,192,147.0,-0.07095749046027773,38000,50
122,156,531.0,-0.2386622077253168,263000,55
84,274,798.0,0.5008475233880474,249000,0
151,199,2020.0,0.8238802260166467,269000,12
86,192,230.0,-0.3580976705745882,119000,0
129,192,1457.0,-0.3884206637332115,29000,0
122,192,559.0,-0.39337135649380306,49000,0
64,144,1045.0,-0.18544226054895754,550000,31
126,260,1047.0,0.9612619501230625,68000,43
84,32,1640.0,-0.38780182713813754,3609000,0
57,87,348.0,0.3665599822570013,33000,6
115,192,939.0,-0.36181069014503187,120000,29
84,76,89.0,-0.16068879674599973,285000,0
91,192,1148.0,-0.38532648075784176,14718,0
81,192,960.0,-0.3896583369233594,39900,0
8,192,800.0,-0.37728160502188046,129000,41
23,192,896.0,-0.348815121648479,34900,46
84,192,1156.0,-0.3884206637332115,22889,0
81,192,542.0,-0.2776489132149753,49000,0
78,261,678.0,-0.3611918535499579,82000,0
54,113,160.0,-0.2541331226021654,71000,0
97,192,226.0,-0.39027717351843333,86000,0
62,192,28.0,-0.37604393183173257,55000,0
23,177,72.0,-0.36428603652532765,89000,34
84,155,1499.0,0.7947949060481713,879000,51
90,192,118.0,-0.3915148467085812,590000,0
60,192,170.0,-0.3444832654829614,300000,34
18,159,195.0,-0.29435750128197186,748000,41
15,145,869.0,-0.09137909809771791,229000,19
7,155,133.0,-0.326537004225817,1139000,53
44,155,409.0,-0.2832184425706408,149000,41
8,236,43.0,-0.360573016954884,144400,7
64,192,908.0,-0.38903950032828544,245000,0
141,192,1091.0,-0.37975695140217625,84999,0
64,193,790.0,0.8040774549742805,350000,49
104,20,173.0,-0.3884206637332115,121000,0
151,298,1412.0,-0.39213368330365517,87000,0
6,192,589.0,-0.3420079191026656,20000,0
126,119,672.0,0.3665599822570013,150000,51
151,12,707.0,-0.2838372791657148,99000,40
7,180,111.0,-0.35995418035981,125000,8
148,234,834.0,0.011966613279630894,121500,0
127,192,648.0,-0.39027717351843333,114000,0
151,34,141.0,-0.3079719063735986,15500,7
68,192,735.0,-0.39337135649380306,74000,0
141,192,1093.0,-0.015262196903622682,70000,0
84,192,133.0,-0.35624116078936635,45000,20
84,192,1113.0,-0.2528954494120175,882000,22
82,136,47.0,-0.3859453173529157,59000,0
11,192,69.0,-0.17739738481299624,18000,47
111,192,94.0,-0.3908960101135073,79000,0
39,192,1261.0,-0.18977411671447514,24990,0
124,192,1100.0,-0.3896583369233594,45000,0
84,192,862.0,-0.38780182713813754,42999,0
64,162,449.0,-0.37171207566621495,270000,11
8,192,417.0,-0.1340788231578201,1200,0
128,192,1618.0,-0.35871650716966214,55000,0
0,45,44.0,-0.3884206637332115,429000,32
44,192,144.0,-0.3915148467085812,84699,3
97,192,539.0,-0.38099462459232414,55000,0
84,192,181.0,-0.37851927821202835,10000,0
82,192,595.0,-0.39213368330365517,235000,0
151,192,1531.0,-0.3915148467085812,12000,0
0,192,958.0,-0.38408880756769387,71000,0
84,117,27.0,1.1716663924482038,335000,0
7,121,39.0,-0.37171207566621495,180000,50
23,162,69.0,-0.3420079191026656,99000,0
127,60,44.0,-0.34015140931744375,63000,44
57,192,151.0,-0.2832184425706408,15000,0
91,192,572.0,-0.2689852008839401,33600,50
62,192,108.0,-0.39027717351843333,47500,0
47,191,701.0,-0.0319707849706192,460000,50
17,155,1619.0,4.65819176909481,660000,52
141,53,894.0,0.38698158989444154,165000,0
142,179,106.0,-0.36490487312040154,190000,0
23,103,748.0,-0.27517356683467953,78000,7
149,98,596.0,0.10046024637520502,99000,2
9,192,155.0,-0.3624295267401058,135000,0
84,192,844.0,-0.337057226342074,58950,0
63,119,952.0,-0.3908960101135073,339000,0
84,61,1205.0,0.43958270047572684,150000,0
47,12,120.0,-0.3395325727223698,190000,37
47,192,638.0,-0.39337135649380306,46999,0
118,86,812.0,0.4049278511515859,250000,30
59,192,208.0,-0.26960403747901407,20000,42
104,197,1156.0,-0.2949763378770458,160000,0
84,192,799.0,-0.27826774981004926,179000,0
81,192,1139.0,-0.3908960101135073,58000,0
122,54,161.0,-0.3116849259440423,38000,0
64,192,645.0,-0.37604393183173257,8294,0
20,192,133.0,-0.3859453173529157,125000,0
84,192,937.0,0.02743752815647952,62000,0
59,104,273.0,-0.3209674748701515,49000,0
21,240,560.0,-0.1712090188622568,370000,22
4,192,225.0,-0.3556223241942924,1250000,40
21,240,135.0,-0.33025002379626067,560000,26
7,155,1799.0,8.63978642180057,506000,51
141,221,771.0,0.07694445576239511,380000,48
21,255,967.0,-0.326537004225817,494000,32
32,192,1191.0,-0.39337135649380306,21000,0
9,199,496.0,0.3640846358767056,66000,33
141,192,57.0,-0.35624116078936635,19900,0
50,187,313.0,-0.3252993310356691,65000,0
89,217,266.0,-0.29188215490167607,250000,32
44,192,106.0,-0.3927525198987291,168000,0
47,74,477.0,-0.11241954233023203,320000,50
84,148,9.0,0.4166857464579909,750000,28
43,140,319.0,-0.2825996059755669,185000,36
104,168,352.0,-0.3884206637332115,140000,0
84,239,883.0,-0.39337135649380306,949000,0
52,260,562.0,-0.1433613720839293,13900,0
127,291,667.0,0.27620983937620536,200000,26
144,76,751.0,-0.3871829905430636,110000,0
46,192,776.0,-0.3748062586415847,110000,23
85,49,169.0,-0.3624295267401058,220000,0
59,192,749.0,-0.3896583369233594,32900,0
115,84,1078.0,-0.35067163143370084,190000,20
8,192,134.0,-0.3748062586415847,22500,0
57,192,494.0,-0.39337135649380306,9999,0
84,197,1189.0,-0.3655237097154755,90000,0
147,192,1303.0,-0.382851134377546,185000,0
89,135,397.0,-0.25351428600709147,135000,17
55,196,531.0,-0.38780182713813754,150000,27
57,192,459.0,-0.39337135649380306,129986,0
100,135,722.0,-0.09880513723860525,70000,27
125,192,1177.0,-0.39337135649380306,40500,0
57,192,634.0,-0.39337135649380306,30000,19
97,192,378.0,-0.30116470382778526,10000,0
7,121,41.0,-0.36799905609577127,300000,50
62,117,537.0,0.5707760586314031,415000,5
7,155,553.0,-0.16254530653122157,735000,47
141,131,618.0,-0.007836157762735343,103000,0
84,155,803.0,0.07570678257224722,1098000,51
8,192,1540.0,0.16976994502348686,139000,0
32,282,405.0,-0.3017835404228592,70000,43
2,192,413.0,-0.3444832654829614,108000,0
84,285,965.0,0.7316735733506289,300000,17
127,291,274.0,-0.1959624826652146,150000,48
127,121,41.0,-0.37294974885636284,100000,40
51,258,471.0,-0.19224946309477092,396000,25
143,269,463.0,-0.34138908250759165,250000,50
59,23,677.0,1.0689395176659289,59000,0
141,192,1029.0,-0.13717300613318983,69000,0
142,179,106.0,-0.3847076441627678,660000,0
73,177,573.0,-0.08519073214697846,99000,44
84,75,966.0,-0.16378297972136946,145000,0
18,142,404.0,0.01134777668455695,25000,0
84,75,1001.0,0.39750181201069856,39000,0
127,235,386.0,-0.3593353437647361,105000,2
137,244,218.0,-0.3611918535499579,175000,0
84,192,1171.0,-0.36923672928591916,15000,0
111,192,352.0,-0.3240616578455212,129000,8
90,192,877.0,-0.39337135649380306,1900000,0
54,230,436.0,-0.24485057367605625,389000,34
84,192,1288.0,-0.3531469778139966,788200,24
77,46,639.0,-0.37418742204651073,190000,0
62,203,1644.0,0.1728641279988566,380000,24
152,112,992.0,-0.2634156715282746,125000,32
37,192,1230.0,-0.39213368330365517,9900,0
30,192,442.0,-0.3834699709726199,135000,11
84,19,709.0,-0.2689852008839401,195000,5
127,179,99.0,-0.3896583369233594,139000,0
57,192,1185.0,-0.39337135649380306,80000,0
57,192,996.0,-0.08147771257653479,15000,0
63,267,273.0,-0.3624295267401058,1199000,33
127,65,421.0,-0.124177437636637,1260000,17
151,276,604.0,0.1153123246569797,169000,18
4,22,809.0,0.4785694059653854,969000,47
143,221,672.0,-0.26650985450364434,380000,48
2,239,918.0,-0.3871829905430636,825000,0
101,192,273.0,-0.22257245625339422,130000,0
141,192,189.0,-0.37604393183173257,54000,0
63,112,757.0,0.14934833738604666,159000,34
84,285,853.0,1.203227058796975,189000,11
7,240,533.0,-0.3927525198987291,143500,0
84,102,1181.0,-0.2454694102711302,5600000,30
84,192,1153.0,0.5868658101033257,6895,1
123,192,284.0,-0.36490487312040154,89000,49
51,186,426.0,-0.146455555059299,165000,0
69,279,1328.0,0.10479210254072263,190000,37
74,209,1840.0,-0.06662563429476011,255000,6
84,186,1027.0,-0.09632979085830946,27000,7
24,192,1388.0,-0.39337135649380306,366450,0
1,192,1029.0,-0.39337135649380306,10789000,0
66,298,408.0,-0.24794475665142598,49800,20
57,260,1003.0,-0.1105630325450102,159000,23
40,188,348.0,-0.3160167821095599,55680,17
115,119,1010.0,-0.3779004416169544,289000,0
84,192,1227.0,-0.39337135649380306,179000,0
122,192,869.0,-0.24794475665142598,22000,0
128,192,1505.0,-0.38903950032828544,151998,50
138,196,217.0,-0.3896583369233594,380000,30
106,191,151.0,-0.33581955315192613,599000,0
15,108,1199.0,-0.35190930462384873,95000,0
151,192,1162.0,-0.39027717351843333,215000,0
32,192,1275.0,-0.39337135649380306,78000,0
63,192,1122.0,-0.39337135649380306,139000,0
84,271,1275.0,-0.3636671999302537,120000,0
84,192,1057.0,-0.3593353437647361,19000,0
97,192,710.0,-0.35500348759921846,32000,0
119,134,2138.0,-0.2578461421726091,260000,21
128,192,1316.0,-0.37851927821202835,30000,6
117,261,2128.0,-0.2974516842573416,90000,0
84,192,1274.0,0.33809349888359985,40000,0
97,162,376.0,-0.39027717351843333,43000,0
84,192,1105.0,-0.3766627684268065,22800,0
84,192,1317.0,-0.39337135649380306,42899,0
70,245,663.0,-0.35067163143370084,65000,0
129,192,1455.0,-0.3927525198987291,28845,0
59,192,1008.0,-0.39337135649380306,17594,0
87,270,909.0,-0.3568599973844403,949900,0
44,192,1202.0,-0.3915148467085812,28999,0
21,192,891.0,-0.37975695140217625,114000,0
23,192,727.0,-0.39337135649380306,365000,0
114,192,593.0,0.16729459864319107,150000,0
131,192,344.0,-0.38780182713813754,58300,0
46,192,1191.0,-0.3531469778139966,34000,0
21,155,229.0,-0.2937386646868979,709000,50
4,287,230.0,-0.32034863827507754,5800000,48
59,192,374.0,-0.2801242595952711,13000,46
8,60,152.0,-0.270222874074088,178200,56
68,155,698.0,-0.3475774484583311,484000,44
38,269,106.0,-0.3463397752681832,511000,42
23,113,34.0,-0.38099462459232414,490000,49
86,92,161.0,-0.3382948995322219,388000,0
97,179,62.0,-0.3580976705745882,19000,0
57,192,1350.0,-0.39337135649380306,79900,0
7,192,862.0,0.14377880803038118,172000,50
120,192,1162.0,-0.37851927821202835,35000,0
104,75,968.0,-0.05239239260805938,28000,0
0,38,606.0,-0.39337135649380306,120000,0
6,110,515.0,-0.1105630325450102,99000,0
18,210,69.0,-0.37975695140217625,60000,0
108,178,4.0,-0.3927525198987291,5000000,95
120,259,35.0,-0.39213368330365517,150000,45
18,87,650.0,-0.2454694102711302,55000,5
10,226,562.0,-0.34138908250759165,28000,0
122,192,1001.0,-0.3723309122612889,69000,0
44,192,1359.0,-0.39337135649380306,29000,0
47,192,669.0,-0.25351428600709147,209000,0
148,234,820.0,-0.12046441806619332,20500,0
57,192,391.0,-0.3686178926908452,28000,0
82,172,1297.0,-0.38780182713813754,239000,0
84,200,1087.0,-0.3222051480602994,425000,0
84,291,877.0,0.7873688669072839,130000,31
9,192,90.0,-0.3451021020780353,69000,43
104,75,761.0,-0.19224946309477092,84000,0
21,138,353.0,-0.3884206637332115,370000,33
23,140,680.0,-0.13036580358737643,19000,21
148,278,1049.0,-0.39213368330365517,225000,0
84,192,826.0,-0.38903950032828544,29500,0
84,118,1052.0,-0.0028854650021437832,45000,0
48,192,464.0,-0.38903950032828544,97000,0
32,192,814.0,-0.38408880756769387,100000,0
115,163,713.0,-0.3884206637332115,99000,11
62,192,644.0,-0.3884206637332115,104000,0
43,132,1141.0,-0.35067163143370084,66000,8
84,76,39.0,-0.3580976705745882,35000,0
84,192,1304.0,-0.3859453173529157,18997,0
47,192,645.0,-0.38408880756769387,75000,0
48,192,345.0,-0.3698555658809931,11025,0
97,101,394.0,-0.3884206637332115,65999,0
58,192,420.0,-0.3927525198987291,689000,0
97,192,201.0,-0.39337135649380306,1000,0
53,68,593.0,-0.3927525198987291,95000,11
81,87,48.0,-0.39213368330365517,25000,0
97,192,447.0,-0.3927525198987291,45000,0
84,192,971.0,-0.37418742204651073,195000,0
57,192,1561.0,-0.3927525198987291,28999,0
84,192,1275.0,-0.39337135649380306,160000,0
71,192,1255.0,-0.3791381148071023,300000,39
131,165,225.0,-0.3927525198987291,29000,0
8,81,293.0,-0.3915148467085812,99000,0
25,192,1184.0,-0.39337135649380306,127000,0
98,192,590.0,-0.38223229778247203,49000,0
75,192,1163.0,-0.3766627684268065,145000,0
23,192,571.0,-0.3803757879972502,135000,0
84,192,1141.0,-0.37851927821202835,298900,0
50,31,386.0,-0.38780182713813754,73000,0
6,172,1255.0,-0.3766627684268065,109000,0
27,192,560.0,-0.39027717351843333,150000,0
70,245,316.0,-0.38903950032828544,65000,0
54,105,349.0,-0.3908960101135073,609000,48
119,196,208.0,-0.3908960101135073,176000,27
103,189,556.0,-0.39213368330365517,68200,0
151,192,883.0,-0.39213368330365517,77000,0
131,192,560.0,-0.39027717351843333,220000,0
54,119,330.0,-0.39213368330365517,169000,0
129,192,1311.0,-0.2894068085213803,34700,0
122,192,629.0,-0.3927525198987291,29000,0
69,192,572.0,-0.3927525198987291,190000,0
116,192,644.0,-0.39337135649380306,37000,0
84,192,1377.0,-0.36181069014503187,220000,0
131,201,146.0,-0.3927525198987291,80000,0
28,192,1454.0,-0.39337135649380306,15000,0
6,196,276.0,-0.34943395824355294,122800,0
47,228,1304.0,-0.3197298016800036,200000,0
127,192,784.0,-0.3927525198987291,79000,0
0,192,105.0,-0.36490487312040154,6900,0
6,209,2043.0,-0.16749599929181314,30000,0
97,166,992.0,-0.38223229778247203,260000,0
84,192,1272.0,-0.38903950032828544,289000,0
103,192,436.0,-0.38903950032828544,579000,0
57,192,357.0,-0.38532648075784176,40000,0
50,121,282.0,0.8480148532245305,25000,50
64,121,271.0,0.3269544401722689,25000,50
127,221,421.0,-0.23247384177457736,124000,4
88,192,82.0,-0.35995418035981,39000,0
63,117,281.0,-0.23928104432039074,238000,6
84,60,295.0,-0.05363006579820727,100800,55
84,109,1881.0,0.47671289618016355,373000,47
20,192,663.0,-0.21328990732728506,420000,16
6,121,286.0,-0.018975216474066352,70000,50
120,192,84.0,-0.3754250952366586,399000,33
66,192,138.0,-0.3871829905430636,47999,0
77,192,768.0,-0.38532648075784176,217000,0
111,192,228.0,-0.37294974885636284,85000,0
146,162,320.0,-0.3698555658809931,32000,4
15,145,203.0,-0.2894068085213803,79000,5
138,269,591.0,0.044764952818549975,260000,48
87,85,1350.0,0.17843365735452207,55000,5
84,74,203.0,0.09365304382939163,458000,50
57,94,901.0,-0.21824060008787663,209000,0
151,192,313.0,-0.23680569794009496,199000,0
84,192,1239.0,-0.3884206637332115,89000,0
84,203,1853.0,0.7347677563259987,300000,27
57,192,778.0,-0.37851927821202835,1399000,6
101,87,797.0,-0.025782419019879745,160000,9
112,162,359.0,-0.31230376253911624,32000,0
127,175,807.0,-0.23494918815487315,175000,3
118,160,964.0,0.6450364500402767,55000,0
84,192,1321.0,-0.10870652275978837,39000,26
151,150,512.0,-0.3735685854514368,17990,0
118,3,413.0,0.9352708131299567,6400,0
62,117,406.0,-0.12974696699230248,268000,4
87,73,798.0,-0.1340788231578201,750000,36
138,121,372.0,-0.14026718910855956,230000,36
141,192,407.0,-0.3252993310356691,189000,0
84,191,809.0,0.2663084538550223,187000,63
15,78,394.0,-0.30859074296867256,800000,40
20,78,715.0,-0.26960403747901407,770000,40
15,191,175.0,-0.35624116078936635,1088000,54
97,192,218.0,-0.31539794551448597,95000,9
84,192,832.0,-0.3896583369233594,8880,0
28,42,762.0,-0.27517356683467953,219000,0
0,121,255.0,-0.16378297972136946,30000,50
68,179,59.0,-0.37975695140217625,169000,0
137,188,567.0,0.02001148901559218,248000,40
47,74,567.0,-0.22566663922876395,370000,50
84,128,208.0,-0.2566084689824612,203000,4
3,254,624.0,0.5342646995220404,500000,10
20,295,90.0,-0.3580976705745882,1800000,39
104,75,435.0,-0.3160167821095599,98000,20
128,112,231.0,-0.33396304336670435,229000,35
97,125,197.0,-0.31911096508492964,65000,5
47,181,407.0,-0.021450562854362133,580000,42
84,30,1127.0,-0.024544745829731856,234000,30
51,293,160.0,-0.3321065335814825,120000,6
82,163,728.0,-0.2510389396267957,49000,8
151,150,639.0,-0.3871829905430636,133900,0
38,240,254.0,-0.3129225991341902,263000,34
60,125,400.0,-0.20091317542580617,105000,5
102,3,322.0,-0.2937386646868979,599000,25
91,192,101.0,-0.32344282125044727,15000,0
60,27,69.0,-0.37728160502188046,239000,46
126,119,929.0,-0.36304836333517976,30000,0
97,97,448.0,-0.2986893574474895,125000,5
62,267,204.0,-0.33025002379626067,1169000,23
39,192,180.0,-0.2856937889509366,300000,45
118,234,425.0,1.3647434101112745,34900,0
15,78,715.0,-0.2634156715282746,770000,40
66,192,9.0,-0.3859453173529157,590000,0
127,117,285.0,-0.23989988091546469,292000,4
76,296,999.0,-0.14583671846422505,699000,0
51,258,475.0,-0.3061153965883768,550000,36
7,155,135.0,-0.2832184425706408,241000,50
84,182,1210.0,0.9346519765348829,585000,32
97,125,478.0,0.3851250801092197,45000,22
23,241,90.0,-0.37728160502188046,359000,17
126,260,1048.0,-0.11675139849574966,130000,32
113,192,632.0,-0.2566084689824612,163000,0
20,5,859.0,0.18090900373481786,180000,10
127,103,143.0,-0.34386442888788743,75800,0
84,192,526.0,-0.3927525198987291,41993,0
81,192,985.0,-0.3005458672327113,46000,0
84,75,968.0,-0.35747883397951424,80000,44
87,255,327.0,-0.3061153965883768,539000,37
101,192,395.0,0.018154979230370343,40000,0
104,168,1219.0,-0.3296311872011867,22990,0
72,177,573.0,-0.15635694058048213,69000,59
97,67,56.0,-0.34819628505340505,45000,2
6,192,216.0,-0.32468049444059516,19000,0
18,142,511.0,-0.0499170462277636,40000,0
84,192,10.0,-0.04063449730165442,35000,20
141,192,755.0,-0.3005458672327113,69999,0
112,57,838.0,0.10602977573087052,115000,0
98,143,218.0,-0.28631262554601056,30000,33
127,175,614.0,-0.26650985450364434,39000,0
1,192,855.0,-0.3908960101135073,1590000,0
15,191,378.0,-0.32344282125044727,1088000,54
20,295,89.0,-0.34943395824355294,1500000,47
87,155,229.0,-0.33767606293714797,1184000,53
68,192,786.0,-0.3896583369233594,68000,0
84,192,1251.0,0.033625894107218966,295000,2
37,192,469.0,-0.39337135649380306,30000,0
123,177,564.0,0.49342148424716004,99000,40
127,232,91.0,-0.29435750128197186,169000,0
6,0,319.0,-0.3407702459125177,590000,0
84,239,883.0,0.17348296459393053,1950000,34
115,69,583.0,0.05590401152988098,360000,39
72,177,564.0,-0.22442896603861606,49000,49
84,155,803.0,0.04724029919884576,744000,51
84,278,1526.0,-0.15140624781989057,329000,22
124,284,218.0,-0.3215863114652254,250000,30
62,283,90.0,-0.37604393183173257,90000,3
151,7,352.0,-0.31911096508492964,168000,0
122,171,40.0,-0.37851927821202835,81575,0
9,199,441.0,-0.10808768616471442,166000,47
151,250,1480.0,0.5305516799515968,69000,16
26,162,387.0,-0.3252993310356691,208000,10
84,278,1698.0,-0.15388159420018635,490000,25
135,192,331.0,-0.337057226342074,320000,0
59,87,871.0,-0.25970265195783093,99000,11
151,192,1210.0,-0.29559517447211975,84600,0
52,214,1196.0,-0.29683284766226764,7990,1
101,192,372.0,-0.38532648075784176,125000,0
84,192,133.0,-0.33581955315192613,44000,11
91,192,1214.0,-0.3673802195006973,23999,0
104,168,1398.0,-0.236186861345021,91360,0
37,192,1419.0,-0.21824060008787663,163000,2
117,280,517.0,0.3059139959397547,7000,0
37,192,1293.0,-0.39027717351843333,44900,0
128,192,1178.0,-0.35624116078936635,70000,0
68,156,494.0,-0.36490487312040154,430000,37
122,171,40.0,-0.3791381148071023,59820,0
39,192,635.0,-0.1860610971440315,65000,0
84,155,1909.0,10.864503981091403,1007000,53
7,60,128.0,-0.3277746774159649,250200,48
66,204,93.0,-0.38099462459232414,260000,33
54,155,403.0,-0.3927525198987291,682000,41
99,78,540.0,-0.1848234239538836,395000,25
119,48,577.0,-0.2541331226021654,349000,0
20,78,523.0,-0.26960403747901407,800000,39
23,177,564.0,-0.2634156715282746,1190000,63
84,102,929.0,-0.25165777622186963,3500000,46
87,155,749.0,-0.37851927821202835,352000,43
81,119,365.0,0.12645138336831072,26950,18
8,60,152.0,-0.2844561157607887,160200,44
62,179,58.0,-0.38223229778247203,119000,0
90,192,786.0,-0.13222231337259827,190000,2
141,53,923.0,0.04909680898406759,738000,54
6,192,1297.0,0.7545705273683648,59000,0
141,192,1136.0,-0.36181069014503187,54900,0
91,35,433.0,-0.04125333389672837,84000,45
59,177,573.0,-0.13345998656274616,99000,51
64,274,153.0,-0.337057226342074,219000,38
141,179,95.0,-0.3451021020780353,40000,0
64,192,1163.0,-0.1972001558553625,64000,0
9,192,1311.0,-0.3382948995322219,27000,0
59,155,1791.0,-0.3116849259440423,184000,30
63,192,982.0,-0.10685001297456653,480000,0
85,47,240.0,-0.35376581440907057,120000,0
115,65,1176.0,0.5645876926806637,82000,32
91,192,233.0,-0.2776489132149753,13000,51
84,58,1341.0,0.47671289618016355,255000,13
141,192,495.0,-0.3915148467085812,52000,0
7,192,394.0,-0.3160167821095599,129000,0
57,260,999.0,-0.124177437636637,120000,26
94,277,257.0,-0.36181069014503187,115000,10
8,156,493.0,-0.33891373612729586,106000,38
